접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,층,계약일,전월세 구분,임대면적(㎡),보증금(만원),임대료(만원),건물명,건축년도,건물용도,계약기간,신규갱신여부,계약갱신권사용여부,종전 보증금,종전 임대료,통합코드
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,22.0,2000,60,,2023.0,단독다가구,26.03~28.03,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260321,전세,54.87,27000,0,,2007.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,868.0,16.0,6.0,20260321,월세,15.2,5000,85,지안타워,2026.0,아파트,26.03~28.03,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,22.52,1000,60,,2018.0,단독다가구,26.04~28.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1421.0,43.0,12.0,20260321,월세,29.31,29400,12,THELIME,2020.0,연립다세대,26.05~27.05,갱신,,29400.0,6.0,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,63.0,17.0,9.0,20260321,월세,29.28,29400,22,THE LIME,2021.0,오피스텔,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1421.0,43.0,6.0,20260321,월세,25.69,26000,18,THE LIME,2020.0,오피스텔,26.06~28.06,갱신,○,25000.0,16.0,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1421.0,43.0,4.0,20260321,월세,22.5,22970,2,THE LIME,2020.0,오피스텔,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1513.0,7.0,-1.0,20260321,월세,42.48,1000,80,삼화주택(1513-7),1988.0,연립다세대,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,25.0,3000,85,,2024.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,25.0,3000,55,,2022.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,961.0,2.0,7.0,20260321,월세,29.68,23000,26,제영빌딩,2020.0,연립다세대,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1703.0,1.0,1.0,20260321,월세,69.17,12000,106,LIG대학마을(건영아파트3차),1996.0,아파트,26.03~28.03,갱신,○,12000.0,100.0,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,877.0,23.0,9.0,20260321,전세,32.43,33500,0,KW타워,2017.0,연립다세대,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,148.0,8.0,1.0,20260321,월세,52.65,9000,50,수정빌라,1998.0,연립다세대,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,853.0,3.0,15.0,20260321,월세,20.06,5000,110,K-VIEW TOWER Ⅱ,2024.0,오피스텔,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,28.0,1000,40,,1993.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,69.0,8000,60,,2002.0,단독다가구,26.05~28.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,29.24,1000,40,,1994.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,29.94,5000,125,,2023.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,59.22,3000,90,,1981.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1568.0,4.0,7.0,20260321,월세,24.28,5000,55,미성동오피스텔,2011.0,오피스텔,26.03~26.08,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1707.0,1.0,6.0,20260321,월세,59.93,5000,150,은천2단지아파트,2000.0,아파트,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,100.0,196.0,4.0,20260321,전세,80.12,25920,0,(100-196),2004.0,연립다세대,26.04~28.04,갱신,○,24690.0,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,538.0,39.0,9.0,20260321,전세,38.81,37000,0,위드비엠3,2021.0,아파트,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,661.0,25.0,3.0,20260321,전세,32.02,27500,0,원앙빌,2023.0,연립다세대,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,247.7,300,40,,1997.0,단독다가구,26.03~26.09,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1637.0,20.0,8.0,20260321,월세,22.83,24600,65,리앤초이스,2023.0,연립다세대,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,867.0,4.0,8.0,20260321,월세,23.68,1000,60,(867-4),2003.0,오피스텔,26.04~27.04,신규,,,,1162010100
2026,11620,관악구,10300,남현동,1.0,대지,1061.0,18.0,7.0,20260321,월세,27.95,1000,80,(1061-18),2005.0,오피스텔,26.03~27.03,신규,,,,1162010300
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,33.0,1000,70,,1991.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,33.0,1000,50,,1993.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,33.0,9000,25,,1994.0,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,522.0,6.0,2.0,20260321,월세,24.19,14700,5,래미안,2011.0,연립다세대,26.04~28.04,갱신,,14700.0,3.0,1162010200
2026,11620,관악구,10300,남현동,1.0,대지,602.0,35.0,4.0,20260321,월세,20.79,3000,55,(602-35),2001.0,오피스텔,26.04~28.04,갱신,,2000.0,55.0,1162010300
2026,11620,관악구,10100,봉천동,1.0,대지,1666.0,51.0,5.0,20260321,월세,16.59,1000,93,더헤르미온,2021.0,오피스텔,26.04~27.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,36.0,600,60,,1993.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,875.0,10.0,12.0,20260321,월세,24.66,1000,70,예성 아이 라이프,2003.0,오피스텔,26.04~27.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1708.0,0.0,16.0,20260321,전세,114.99,75000,0,두산,2000.0,아파트,26.03~27.11,갱신,,70000.0,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,38.68,1000,67,,2014.0,단독다가구,26.04~28.04,갱신,,1000.0,64.0,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,38.71,1000,35,,1987.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,39.35,500,55,,1994.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,37.0,82.0,4.0,20260321,전세,44.97,33500,0,에스클래스,2020.0,오피스텔,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,120.9,500,55,,2000.0,단독다가구,26.03~27.03,갱신,○,500.0,55.0,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1585.0,15.0,3.0,20260321,전세,46.78,19000,0,동명빌라,1995.0,연립다세대,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,102.0,24.0,1.0,20260321,월세,63.34,18000,35,(102-24),2002.0,연립다세대,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1597.0,31.0,1.0,20260321,월세,16.4,2000,60,새실원룸하우스,1996.0,연립다세대,26.03~28.03,신규,,,,1162010100
2026,11620,관악구,10300,남현동,,,,,,20260321,월세,45.0,2000,65,,1994.0,단독다가구,26.04~27.04,신규,,,,1162010300
2026,11620,관악구,10200,신림동,1.0,대지,511.0,30.0,2.0,20260321,월세,20.53,11000,5,소노하우스,2014.0,연립다세대,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260321,전세,46.53,8500,0,,1991.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,78.96,3000,130,,2002.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1644.0,15.0,2.0,20260321,월세,16.44,2000,55,(1644-15),2005.0,연립다세대,26.03~28.03,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,972.0,15.0,3.0,20260321,월세,23.76,9100,13,현교오피스텔,2004.0,오피스텔,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1000.0,0.0,3.0,20260321,전세,58.59,46000,0,현대(관악),1992.0,아파트,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1000.0,0.0,2.0,20260321,전세,68.8,45150,0,현대(관악),1992.0,아파트,26.06~28.03,갱신,○,43000.0,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1622.0,16.0,3.0,20260321,월세,49.02,8000,75,(1622-16),2003.0,연립다세대,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1719.0,0.0,8.0,20260321,전세,59.75,49300,0,관악동부센트레빌,2004.0,아파트,26.05~28.05,갱신,○,47000.0,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1712.0,0.0,6.0,20260321,전세,84.96,59800,0,관악드림(동아),2003.0,아파트,26.06~28.06,갱신,○,57000.0,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1725.0,0.0,2.0,20260321,전세,77.71,45000,0,로마,2003.0,아파트,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1735.0,0.0,4.0,20260321,전세,114.7,59000,0,관악산휴먼시아2단지,2008.0,아파트,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1717.0,0.0,7.0,20260321,월세,59.58,10000,125,관악푸르지오,2004.0,아파트,26.06~27.12,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1717.0,0.0,17.0,20260321,전세,59.58,47200,0,관악푸르지오,2004.0,아파트,26.05~28.05,갱신,○,45000.0,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1717.0,0.0,7.0,20260321,전세,59.58,57000,0,관악푸르지오,2004.0,아파트,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1564.0,1.0,6.0,20260321,월세,17.4,5000,33,(1564-1),2004.0,오피스텔,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,721.0,2.0,6.0,20260321,전세,59.76,25000,0,건영2,1988.0,아파트,26.03~27.03,갱신,,25000.0,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,721.0,2.0,6.0,20260321,전세,59.76,25050,0,건영2,1988.0,아파트,26.03~27.03,갱신,,25000.0,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1706.0,0.0,11.0,20260321,월세,84.96,5000,160,봉천우성,2000.0,아파트,26.04~28.04,갱신,,5000.0,120.0,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,105.0,124.0,3.0,20260321,전세,48.64,26000,0,신림타운,2023.0,연립다세대,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1433.0,55.0,6.0,20260321,월세,14.06,500,55,프라비다트라움,2013.0,아파트,26.03~28.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260321,월세,12.92,300,42,,2012.0,단독다가구,26.04~27.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,14.0,300,33,,2012.0,단독다가구,26.03~27.03,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,670.0,64.0,4.0,20260321,월세,64.4,200,40,궁전그린파크타운2차,1993.0,연립다세대,26.03~28.03,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,14.5,500,35,,2016.0,단독다가구,26.03~27.03,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260321,월세,15.0,1000,49,,2017.0,단독다가구,26.03~28.03,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1735.0,0.0,13.0,20260320,전세,59.99,39900,0,관악산휴먼시아2단지,2008.0,아파트,26.06~28.06,갱신,○,38000.0,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,16.5,1000,45,,2007.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1729.0,0.0,7.0,20260320,월세,52.6,10000,117,서희스타힐스,2015.0,아파트,26.03~28.03,갱신,,10000.0,110.0,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,72.91,5000,40,,2012.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,18.0,1000,50,,2016.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,전세,85.45,35000,0,,2016.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,16.0,5000,45,,2018.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,94.0,36.0,4.0,20260320,월세,12.32,2000,60,서림도시형생활주택,2013.0,연립다세대,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10300,남현동,,,,,,20260320,월세,18.0,5000,25,,2022.0,단독다가구,26.03~27.03,신규,,,,1162010300
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,18.0,1000,55,,2018.0,단독다가구,,,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,16.48,200,48,,2010.0,단독다가구,26.03~26.06,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,20.0,500,50,,1992.0,단독다가구,26.03~27.09,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,20.0,500,41,,2015.0,단독다가구,26.03~27.03,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,18.0,300,29,,1997.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,18.0,1000,53,,2001.0,단독다가구,26.03~27.03,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,50.0,3000,100,,1995.0,단독다가구,26.03~28.03,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1606.0,3.0,4.0,20260320,월세,40.69,1000,83,네오밸리,1996.0,연립다세대,26.06~27.06,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,20.0,500,41,,1990.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,16.0,300,48,,2019.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,21.0,1000,69,,2019.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,21.0,12000,15,,2019.0,단독다가구,,,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,21.0,200,65,,1996.0,단독다가구,26.03~26.09,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,21.0,12000,6,,,단독다가구,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10300,남현동,,,,,,20260320,전세,35.49,12000,0,,1993.0,단독다가구,26.04~28.04,신규,,,,1162010300
2026,11620,관악구,10100,봉천동,1.0,대지,1733.0,0.0,13.0,20260320,전세,84.31,70000,0,e편한세상서울대입구2차,2020.0,아파트,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1730.0,1.0,11.0,20260320,전세,84.95,80000,0,e편한세상서울대입구2단지,2019.0,아파트,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1730.0,1.0,3.0,20260320,전세,84.92,51000,0,e편한세상서울대입구2단지,2019.0,아파트,26.03~28.03,갱신,,21000.0,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1730.0,1.0,3.0,20260320,전세,59.9,63000,0,e편한세상서울대입구2단지,2019.0,아파트,26.04~28.04,갱신,○,60000.0,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,22.0,500,65,,2014.0,단독다가구,26.03~28.03,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,20.0,1000,56,,2019.0,단독다가구,26.04~28.03,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,17.96,5000,62,,2023.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,20.0,1000,57,,,단독다가구,26.03~28.03,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1717.0,0.0,15.0,20260320,월세,84.75,50000,50,관악푸르지오,2004.0,아파트,26.04~28.03,갱신,,30000.0,110.0,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,22.05,2500,48,,2013.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,47.45,2000,90,,2006.0,단독다가구,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,635.0,279.0,3.0,20260320,월세,29.88,18500,15,행복한집(635-279),2013.0,연립다세대,26.06~28.06,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,867.0,14.0,17.0,20260320,월세,14.49,13300,22,관전G타워,2019.0,아파트,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,912.0,16.0,6.0,20260320,월세,14.51,4323,7,YK서울대,2020.0,연립다세대,26.04~28.03,갱신,,2652.0,10.0,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,172.1,1200,26,,2007.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1418.0,31.0,6.0,20260320,월세,10.0,6800,20,(1418-31),2007.0,오피스텔,26.04~28.04,갱신,,6800.0,20.0,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1708.0,0.0,10.0,20260320,전세,114.99,83000,0,두산,2000.0,아파트,26.07~28.07,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,전세,37.0,20000,0,,2003.0,단독다가구,26.06~28.06,갱신,,17000.0,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,881.0,1.0,6.0,20260320,전세,14.17,8100,0,연경오피스텔,2003.0,오피스텔,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,881.0,1.0,3.0,20260320,전세,14.17,8100,0,연경오피스텔,2003.0,오피스텔,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,24.0,1000,40,,2010.0,단독다가구,26.03~27.03,신규,,,,1162010100
2026,11620,관악구,10300,남현동,,,,,,20260320,전세,37.09,14000,0,,1993.0,단독다가구,26.04~28.04,신규,,,,1162010300
2026,11620,관악구,10300,남현동,1.0,대지,602.0,59.0,4.0,20260320,월세,12.95,1000,58,금성,2013.0,연립다세대,26.03~27.03,신규,,,,1162010300
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,24.83,5000,70,,2017.0,단독다가구,26.03~28.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,25.0,500,45,,1994.0,단독다가구,26.04~27.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,25.0,2000,70,,1996.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,전세,85.44,4000,0,,2008.0,단독다가구,26.03~28.03,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1591.0,2.0,6.0,20260320,전세,59.78,48300,0,서울대입구삼성,1999.0,아파트,26.03~28.03,갱신,○,46000.0,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1560.0,61.0,1.0,20260320,월세,84.89,27000,115,서울대입구아이원(1560-61),2006.0,아파트,26.04~28.04,갱신,,27000.0,110.0,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,19.83,1000,50,,2000.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10300,남현동,1.0,대지,1054.0,18.0,1.0,20260320,월세,45.9,3000,90,정현빌라AB,1987.0,연립다세대,26.06~28.06,신규,,,,1162010300
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,15.0,200,31,,2000.0,단독다가구,26.04~27.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1703.0,1.0,9.0,20260320,전세,84.82,44000,0,LIG대학마을(건영아파트3차),1996.0,아파트,26.05~28.05,갱신,○,43000.0,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,870.0,13.0,6.0,20260320,월세,84.6,5000,160,신원메트로빌,2006.0,아파트,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,103.0,234.0,4.0,20260320,월세,52.41,4000,110,태화그린빌라,1992.0,연립다세대,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,39.0,2000,90,,2015.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,634.0,65.0,4.0,20260320,월세,29.47,10000,80,수팰리스FT,2019.0,연립다세대,26.03~27.03,신규,,,,1162010100
2026,11620,관악구,10300,남현동,1.0,대지,1068.0,21.0,2.0,20260320,전세,19.83,21730,0,메종슈에뜨M,2018.0,연립다세대,26.04~28.04,신규,,,,1162010300
2026,11620,관악구,10100,봉천동,1.0,대지,877.0,23.0,7.0,20260320,전세,32.43,33400,0,KW타워,2017.0,연립다세대,26.03~28.03,갱신,,32400.0,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1661.0,4.0,5.0,20260320,월세,31.13,6000,60,봉천동 1661-4 업무시설 (김경국),1999.0,오피스텔,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,19.8,500,40,,2007.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,19.8,1000,55,,2022.0,단독다가구,26.04~27.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,1000.0,0.0,7.0,20260320,전세,68.8,48000,0,현대(관악),1992.0,아파트,26.05~28.05,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,26.44,500,75,,2015.0,단독다가구,26.03~28.03,신규,,,,1162010200
2026,11620,관악구,10300,남현동,1.0,대지,602.0,51.0,7.0,20260320,월세,14.28,1000,50,드림뷰오피스텔,2004.0,오피스텔,26.04~28.04,신규,,,,1162010300
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,19.8,300,49,,2011.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,15.0,200,25,,2000.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,27.21,1000,45,,2017.0,단독다가구,26.04~27.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,27.59,5000,37,,2021.0,단독다가구,26.04~27.08,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,1563.0,8.0,4.0,20260320,월세,29.64,11600,27,(1563-8),2001.0,오피스텔,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,29.23,3000,135,,2025.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,29.75,1000,60,,2003.0,단독다가구,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,1.0,대지,661.0,75.0,1.0,20260320,월세,22.47,1000,60,에덴빌라트,1997.0,연립다세대,26.04~27.04,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,895.0,2.0,5.0,20260320,월세,13.43,16500,7,명문타워,2022.0,오피스텔,26.03~28.03,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1694.0,0.0,11.0,20260320,월세,59.85,5000,120,신림현대,1993.0,아파트,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,17.0,500,35,,1996.0,단독다가구,26.03~28.03,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,1.0,대지,649.0,74.0,4.0,20260320,월세,29.49,19000,20,베스트빌1,2018.0,연립다세대,26.03~28.03,갱신,,19000.0,20.0,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,30.0,500,60,,1993.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,19.0,200,35,,2006.0,단독다가구,26.04~28.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,19.0,2000,53,,2017.0,단독다가구,,,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,59.42,4000,80,,2001.0,단독다가구,26.03~28.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,19.0,1000,55,,2016.0,단독다가구,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,전세,40.59,8000,0,,1975.0,단독다가구,26.04~28.04,신규,,,,1162010100
2026,11620,관악구,10200,신림동,1.0,대지,1409.0,8.0,8.0,20260320,월세,14.65,3000,47,애드원,2015.0,연립다세대,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10300,남현동,1.0,대지,1064.0,26.0,3.0,20260320,전세,29.41,17760,0,CS타운(A동),2015.0,연립다세대,26.05~27.05,갱신,,16170.0,,1162010300
2026,11620,관악구,10200,신림동,1.0,대지,721.0,2.0,5.0,20260320,월세,73.48,5000,120,건영2,1988.0,아파트,26.04~28.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,15.0,300,37,,2018.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1480.0,29.0,1.0,20260320,월세,73.86,3000,60,(1480-29),2003.0,연립다세대,26.04~27.04,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,110.0,66.0,3.0,20260320,전세,56.86,23000,0,(110-66),1975.0,연립다세대,26.04~28.04,갱신,,20000.0,,1162010200
2026,11620,관악구,10200,신림동,,,,,,20260320,월세,31.4,3000,55,,2014.0,단독다가구,26.03~27.03,신규,,,,1162010200
2026,11620,관악구,10200,신림동,1.0,대지,1694.0,0.0,2.0,20260320,전세,34.86,20000,0,신림현대,1993.0,아파트,26.05~28.05,신규,,,,1162010200
2026,11620,관악구,10100,봉천동,,,,,,20260320,월세,16.53,2000,42,,2008.0,단독다가구,26.03~28.03,신규,,,,1162010100
2026,11620,관악구,10100,봉천동,,,,,,20260320,전세,31.73,12000,0,,1982.0,단독다가구,26.04~28.04,신규,,,,1162010100
