기준_년분기_코드,행정동_코드_명,서비스_업종_코드_명,점포_수,프랜차이즈_점포_수,개업_점포_수,폐업_점포_수
20251,대학동,반찬가게,17,1,2,0
20251,대학동,일반의류,16,0,0,0
20251,대학동,가방,3,0,0,0
20251,대학동,안경,5,1,0,0
20251,대학동,시계및귀금속,1,0,0,0
20251,대학동,의약품,12,1,0,0
20251,대학동,의료기기,2,0,0,0
20251,대학동,서적,14,0,0,0
20251,대학동,문구,5,2,0,0
20251,대학동,화장품,12,0,1,1
20251,대학동,미용재료,3,0,0,0
20251,대학동,운동/경기용품,5,0,1,0
20251,대학동,화초,5,0,0,0
20251,대학동,애완동물,3,0,0,0
20251,대학동,가구,2,0,0,0
20251,대학동,가전제품,1,0,0,2
20251,대학동,철물점,2,0,0,0
20251,대학동,인테리어,1,0,0,0
20251,대학동,조명용품,6,0,0,0
20251,대학동,자동차부품,4,0,0,0
20251,대학동,재생용품 판매점,2,0,0,1
20251,대학동,예술품,2,0,0,0
20251,대학동,전자상거래업,35,0,0,1
20251,삼성동,한식음식점,43,0,0,1
20251,삼성동,중식음식점,4,0,0,0
20251,삼성동,양식음식점,1,0,0,0
20251,삼성동,제과점,3,1,0,0
20251,삼성동,패스트푸드점,1,3,0,0
20251,삼성동,치킨전문점,4,0,0,0
20251,삼성동,분식전문점,13,1,0,0
20251,삼성동,호프-간이주점,8,0,0,0
20251,삼성동,커피-음료,7,1,1,1
20251,삼성동,일반교습학원,24,0,0,1
20251,삼성동,외국어학원,1,0,0,0
20251,삼성동,예술학원,7,0,0,0
20251,삼성동,컴퓨터학원,1,0,0,0
20251,삼성동,스포츠 강습,6,0,0,0
20251,삼성동,일반의원,9,0,0,0
20251,삼성동,치과의원,3,0,0,0
20251,삼성동,한의원,6,0,0,0
20251,삼성동,동물병원,1,0,0,0
20251,삼성동,변호사사무소,0,0,0,1
20251,삼성동,법무사사무소,1,0,0,0
20251,삼성동,기타법무서비스,4,0,0,0
20251,삼성동,당구장,2,0,0,0
20251,삼성동,골프연습장,1,0,0,0
20251,삼성동,PC방,1,0,0,0
20251,삼성동,기타오락장,1,0,0,0
20251,삼성동,복권방,3,0,0,0
20251,삼성동,스포츠클럽,3,0,0,0
20251,삼성동,자동차수리,3,0,0,0
20251,삼성동,자동차미용,1,1,0,0
20251,삼성동,모터사이클수리,2,0,0,0
20251,삼성동,미용실,32,0,0,0
20251,삼성동,네일숍,4,0,0,0
20251,삼성동,피부관리실,4,0,0,0
20251,삼성동,세탁소,10,1,0,0
20251,삼성동,가전제품수리,3,0,0,0
20251,삼성동,부동산중개업,58,0,0,2
20251,삼성동,여관,4,0,0,0
20251,삼성동,노래방,3,0,1,0
20251,삼성동,녹음실,2,0,0,0
20251,삼성동,사진관,7,0,0,1
20251,삼성동,통번역서비스,1,0,0,0
20251,삼성동,건축물청소,21,0,0,0
20251,삼성동,여행사,1,0,0,0
20251,삼성동,가정용품임대,1,0,0,0
20251,삼성동,슈퍼마켓,13,4,0,0
20251,삼성동,편의점,0,5,0,0
20251,삼성동,컴퓨터및주변장치판매,9,0,1,0
20251,삼성동,핸드폰,7,0,0,0
20251,삼성동,주류도매,1,0,0,0
20251,삼성동,미곡판매,8,0,0,0
20251,삼성동,육류판매,9,0,0,0
20251,삼성동,수산물판매,17,1,0,0
20251,삼성동,청과상,25,0,0,1
20251,삼성동,반찬가게,16,0,0,0
20251,삼성동,일반의류,37,0,0,1
20251,삼성동,한복점,2,0,0,0
20251,삼성동,신발,5,0,0,0
20251,삼성동,가방,2,0,0,1
20251,삼성동,안경,2,1,0,0
20251,삼성동,시계및귀금속,7,0,0,0
20251,삼성동,의약품,9,1,0,0
20251,삼성동,의료기기,1,0,0,0
20251,삼성동,서적,5,0,0,0
20251,삼성동,문구,4,0,0,0
20251,삼성동,화장품,9,0,0,0
20251,삼성동,운동/경기용품,2,0,0,0
20251,삼성동,자전거 및 기타운송장비,2,0,0,1
20251,삼성동,완구,2,0,0,0
20251,삼성동,섬유제품,4,0,0,0
20251,삼성동,화초,4,0,0,0
20251,삼성동,애완동물,1,1,0,0
20251,삼성동,가구,6,0,0,0
20251,삼성동,가전제품,7,0,0,0
20251,삼성동,철물점,6,0,0,0
20251,삼성동,인테리어,7,0,0,0
20251,삼성동,조명용품,7,0,0,0
20251,삼성동,재생용품 판매점,3,0,0,0
20251,삼성동,전자상거래업,20,0,0,1
20251,미성동,한식음식점,80,7,1,3
20251,미성동,중식음식점,9,1,2,1
20251,미성동,일식음식점,6,0,0,0
20251,미성동,양식음식점,3,3,0,1
20251,미성동,제과점,9,3,0,1
20251,미성동,패스트푸드점,0,9,0,0
20251,미성동,치킨전문점,4,11,0,1
20251,미성동,분식전문점,12,8,0,2
20251,미성동,호프-간이주점,19,5,0,1
20251,미성동,커피-음료,29,13,1,1
20251,미성동,일반교습학원,42,10,0,0
20251,미성동,예술학원,26,3,0,2
20251,미성동,스포츠 강습,21,1,0,0
20251,미성동,일반의원,19,0,0,0
20251,미성동,치과의원,7,0,0,1
20251,미성동,한의원,7,0,0,0
20251,미성동,동물병원,2,0,0,0
20251,미성동,변호사사무소,1,0,0,0
20251,미성동,변리사사무소,1,0,0,0
20251,미성동,법무사사무소,2,0,0,0
20251,미성동,기타법무서비스,0,0,0,1
20251,미성동,세무사사무소,4,0,0,0
20251,미성동,당구장,7,0,0,0
20251,미성동,골프연습장,5,0,0,0
20251,미성동,PC방,2,0,0,0
20251,미성동,전자게임장,1,0,0,0
20251,미성동,기타오락장,2,0,0,0
20251,미성동,복권방,7,0,0,0
20251,미성동,통신기기수리,1,0,0,0
20251,미성동,스포츠클럽,7,0,0,0
20251,미성동,자동차수리,10,1,0,0
20251,미성동,자동차미용,8,1,1,0
20251,미성동,모터사이클수리,2,0,0,0
20251,미성동,미용실,66,0,0,0
20251,미성동,네일숍,7,0,0,1
20251,미성동,피부관리실,16,1,0,0
20251,미성동,세탁소,18,2,1,1
20251,미성동,가전제품수리,16,0,0,0
20251,미성동,부동산중개업,58,0,0,1
20251,미성동,여관,3,0,0,0
20251,미성동,게스트하우스,1,0,0,0
20251,미성동,노래방,7,0,0,0
20251,미성동,독서실,4,2,1,2
20251,미성동,사진관,9,0,0,1
20251,미성동,통번역서비스,3,0,0,0
20251,미성동,건축물청소,27,0,0,1
20251,미성동,여행사,5,0,0,0
20251,미성동,의류임대,2,0,0,0
20251,미성동,가정용품임대,4,0,0,0
20251,미성동,슈퍼마켓,28,11,3,3
20251,미성동,편의점,4,9,1,3
20251,미성동,컴퓨터및주변장치판매,9,0,0,0
20251,미성동,핸드폰,21,1,0,1
20251,미성동,주류도매,1,0,0,0
20251,미성동,미곡판매,3,0,0,0
20251,미성동,육류판매,12,0,0,0
20251,미성동,수산물판매,11,0,0,0
20251,미성동,청과상,15,0,0,0
20251,미성동,반찬가게,15,0,0,2
20251,미성동,일반의류,74,0,1,8
20251,미성동,유아의류,3,0,1,0
20251,미성동,신발,3,0,0,0
20251,미성동,가방,3,0,0,0
20251,미성동,안경,1,2,0,0
20251,미성동,시계및귀금속,6,0,0,0
20251,미성동,의약품,16,1,0,1
20251,미성동,의료기기,10,0,0,0
20251,미성동,서적,5,0,1,0
20251,미성동,문구,8,2,0,2
20251,미성동,화장품,13,1,0,2
20251,미성동,미용재료,2,0,0,0
20251,미성동,운동/경기용품,4,0,0,0
20251,미성동,자전거 및 기타운송장비,5,0,0,0
20251,미성동,섬유제품,3,0,0,0
20251,미성동,화초,7,0,0,1
20251,미성동,애완동물,7,0,2,1
20251,미성동,가구,5,0,0,0
20251,미성동,가전제품,2,0,0,0
20251,미성동,철물점,10,0,1,0
20251,미성동,악기,4,0,0,0
20251,미성동,인테리어,11,0,0,0
20251,미성동,조명용품,13,0,0,0
20251,미성동,중고차판매,3,0,0,0
20251,미성동,자동차부품,8,0,0,0
20251,미성동,모터사이클및부품,4,0,0,0
20251,미성동,재생용품 판매점,1,0,0,0
20251,미성동,주유소,3,0,0,0
20251,미성동,전자상거래업,44,0,0,6
20251,난곡동,한식음식점,38,9,1,2
20251,난곡동,중식음식점,4,0,0,0
20251,난곡동,일식음식점,2,0,0,0
20251,난곡동,양식음식점,1,0,0,0
20251,난곡동,제과점,7,1,0,0
20251,난곡동,패스트푸드점,3,3,0,0
20251,난곡동,치킨전문점,2,10,0,1
20251,난곡동,분식전문점,7,5,1,0
20251,난곡동,호프-간이주점,12,0,0,1
20251,난곡동,커피-음료,12,5,0,2
20251,난곡동,일반교습학원,25,1,0,0
20251,난곡동,외국어학원,1,0,0,0
20251,난곡동,예술학원,9,0,0,0
20251,난곡동,스포츠 강습,8,0,0,0
20251,난곡동,일반의원,20,0,0,0
20251,난곡동,치과의원,12,0,0,0
20251,난곡동,한의원,7,0,0,1
20251,난곡동,법무사사무소,2,0,0,0
20251,난곡동,세무사사무소,1,0,0,0
20251,난곡동,당구장,5,0,0,0
20251,난곡동,PC방,2,1,0,0
20251,난곡동,기타오락장,0,0,0,1
20251,난곡동,복권방,2,0,0,0
20251,난곡동,통신기기수리,1,0,0,0
20251,난곡동,스포츠클럽,5,0,0,0
20251,난곡동,자동차수리,8,0,0,0
20251,난곡동,자동차미용,3,1,0,0
20251,난곡동,모터사이클수리,3,0,0,1
20251,난곡동,미용실,43,1,0,0
20251,난곡동,네일숍,3,0,0,1
20251,난곡동,피부관리실,4,0,0,0
20251,난곡동,세탁소,14,0,0,0
20251,난곡동,가전제품수리,6,0,2,1
20251,난곡동,부동산중개업,37,0,0,3
20251,난곡동,노래방,9,0,0,0
20251,난곡동,독서실,3,0,0,0
20251,난곡동,사진관,3,0,0,0
20251,난곡동,통번역서비스,1,0,0,0
20251,난곡동,건축물청소,9,0,0,3
20251,난곡동,여행사,4,0,0,0
20251,난곡동,의류임대,1,0,0,0
20251,난곡동,슈퍼마켓,20,9,1,0
20251,난곡동,편의점,7,9,0,2
20251,난곡동,컴퓨터및주변장치판매,3,0,0,0
20251,난곡동,핸드폰,15,1,0,0
20251,난곡동,미곡판매,2,0,0,0
20251,난곡동,육류판매,12,0,1,0
20251,난곡동,수산물판매,8,1,0,0
20251,난곡동,청과상,15,0,0,0
20251,난곡동,반찬가게,10,0,0,0
20251,난곡동,일반의류,18,0,0,1
20251,난곡동,유아의류,1,0,0,0
20251,난곡동,신발,3,0,0,0
20251,난곡동,가방,4,0,1,0
20251,난곡동,안경,3,2,0,0
20251,난곡동,시계및귀금속,3,1,0,0
20251,난곡동,의약품,15,4,0,1
20251,난곡동,의료기기,3,0,0,0
20251,난곡동,서적,1,0,0,0
20251,난곡동,문구,0,1,0,0
20251,난곡동,화장품,5,0,0,0
20251,난곡동,미용재료,1,0,0,0
20251,난곡동,운동/경기용품,4,0,0,0
20251,난곡동,섬유제품,2,0,0,1
20251,난곡동,화초,2,0,0,0
20251,난곡동,애완동물,7,0,3,1
20251,난곡동,가구,3,0,0,0
20251,난곡동,가전제품,1,0,0,0
20251,난곡동,철물점,6,0,0,0
20251,난곡동,인테리어,4,0,1,0
20251,난곡동,조명용품,6,0,0,0
20251,난곡동,중고차판매,1,0,0,0
20251,난곡동,자동차부품,5,0,0,0
20251,난곡동,모터사이클및부품,3,0,1,0
20251,난곡동,재생용품 판매점,3,0,0,0
20251,난곡동,주유소,1,0,0,0
20251,난곡동,전자상거래업,41,0,0,1
20252,보라매동,한식음식점,108,18,9,1
20252,보라매동,중식음식점,13,1,1,1
20252,보라매동,일식음식점,11,4,0,1
20252,보라매동,양식음식점,11,2,0,0
20252,보라매동,제과점,15,4,1,0
20252,보라매동,패스트푸드점,5,9,1,3
20252,보라매동,치킨전문점,7,10,0,0
20252,보라매동,분식전문점,19,9,1,0
20252,보라매동,호프-간이주점,32,3,1,2
20252,보라매동,커피-음료,36,11,1,1
20252,보라매동,일반교습학원,25,3,0,1
20252,보라매동,예술학원,17,1,1,0
20252,보라매동,스포츠 강습,13,0,1,0
20252,보라매동,일반의원,11,0,1,0
20252,보라매동,치과의원,9,0,0,0
20252,보라매동,한의원,8,0,0,0
20252,보라매동,동물병원,1,0,0,0
20252,보라매동,법무사사무소,1,0,0,0
20252,보라매동,기타법무서비스,3,0,0,0
20252,보라매동,세무사사무소,1,0,0,0
20252,보라매동,당구장,3,0,1,0
20252,보라매동,PC방,3,2,0,0
20252,보라매동,기타오락장,2,0,1,0
20252,보라매동,복권방,4,0,0,0
20252,보라매동,통신기기수리,1,0,0,0
20252,보라매동,스포츠클럽,8,1,2,0
20252,보라매동,자동차수리,4,0,0,0
20252,보라매동,자동차미용,2,0,0,0
20252,보라매동,모터사이클수리,2,0,0,0
20252,보라매동,미용실,55,2,1,1
20252,보라매동,네일숍,10,0,0,0
20252,보라매동,피부관리실,15,0,2,0
20252,보라매동,세탁소,21,1,1,0
20252,보라매동,가전제품수리,5,0,1,0
20252,보라매동,부동산중개업,56,0,0,2
20252,보라매동,노래방,14,1,0,0
20252,보라매동,독서실,2,0,0,0
20252,보라매동,사진관,6,0,0,0
20252,보라매동,통번역서비스,4,0,0,0
20252,보라매동,건축물청소,16,0,0,1
20252,보라매동,여행사,2,0,0,0
20252,보라매동,비디오/서적임대,1,0,0,0
20252,보라매동,가정용품임대,2,0,0,0
20252,보라매동,슈퍼마켓,14,3,0,0
20252,보라매동,편의점,5,11,0,2
20252,보라매동,컴퓨터및주변장치판매,9,0,0,0
20252,보라매동,핸드폰,20,0,0,0
20252,보라매동,주류도매,2,0,0,0
20252,보라매동,미곡판매,3,0,0,0
20252,보라매동,육류판매,12,0,0,0
20252,보라매동,수산물판매,4,0,0,0
20252,보라매동,청과상,16,0,0,0
20252,보라매동,반찬가게,15,0,0,0
20252,보라매동,일반의류,279,0,0,5
20252,보라매동,유아의류,15,0,0,0
20252,보라매동,신발,27,0,0,1
20252,보라매동,가방,10,0,0,1
20252,보라매동,안경,2,0,0,0
20252,보라매동,시계및귀금속,10,0,0,0
20252,보라매동,의약품,5,2,0,0
20252,보라매동,의료기기,3,0,0,0
20252,보라매동,서적,6,1,0,0
20252,보라매동,문구,9,1,1,0
20252,보라매동,화장품,13,1,0,0
20252,보라매동,미용재료,2,0,0,0
20252,보라매동,운동/경기용품,1,0,0,0
20252,보라매동,자전거 및 기타운송장비,2,0,0,0
20252,보라매동,섬유제품,10,0,1,0
20252,보라매동,화초,10,0,0,0
20252,보라매동,애완동물,3,0,0,0
20252,보라매동,가구,10,0,0,0
20252,보라매동,가전제품,9,0,0,1
20252,보라매동,철물점,8,0,0,0
20252,보라매동,악기,1,0,0,0
20252,보라매동,인테리어,16,0,0,1
20252,보라매동,조명용품,6,0,0,0
20252,보라매동,자동차부품,4,0,0,0
20252,보라매동,재생용품 판매점,5,0,0,0
20252,보라매동,예술품,1,0,0,0
20252,보라매동,주유소,5,0,0,0
20252,보라매동,전자상거래업,38,0,0,0
20252,청림동,한식음식점,31,3,1,3
20252,청림동,중식음식점,5,0,0,2
20252,청림동,양식음식점,5,0,0,0
20252,청림동,제과점,2,0,0,0
20252,청림동,패스트푸드점,3,1,1,0
20252,청림동,치킨전문점,2,3,0,0
20252,청림동,분식전문점,10,2,1,0
20252,청림동,호프-간이주점,9,0,0,0
20252,청림동,커피-음료,9,4,0,2
20252,청림동,일반교습학원,37,6,1,1
20252,청림동,외국어학원,2,0,1,0
20252,청림동,예술학원,18,1,0,2
20252,청림동,스포츠 강습,14,1,0,0
20252,청림동,일반의원,3,0,0,0
20252,청림동,치과의원,5,0,0,0
20252,청림동,한의원,2,0,0,0
20252,청림동,동물병원,1,0,0,0
20252,청림동,법무사사무소,1,0,0,0
20252,청림동,세무사사무소,1,0,0,0
20252,청림동,당구장,1,0,0,0
20252,청림동,골프연습장,2,0,0,0
20252,청림동,PC방,3,0,0,0
20252,청림동,기타오락장,2,0,0,0
20252,청림동,스포츠클럽,2,1,1,0
20252,청림동,자동차수리,3,1,0,0
20252,청림동,자동차미용,2,0,0,0
20252,청림동,모터사이클수리,1,0,0,0
20252,청림동,미용실,30,1,0,0
20252,청림동,네일숍,4,0,0,0
20252,청림동,피부관리실,7,0,0,0
20252,청림동,세탁소,6,2,0,0
20252,청림동,가전제품수리,9,0,0,0
20252,청림동,부동산중개업,32,0,0,1
20252,청림동,여관,1,0,0,0
20252,청림동,노래방,2,0,0,0
20252,청림동,독서실,5,0,0,0
20252,청림동,녹음실,1,0,0,0
20252,청림동,사진관,7,0,0,0
20252,청림동,통번역서비스,2,0,0,0
20252,청림동,건축물청소,6,0,0,0
20252,청림동,슈퍼마켓,7,3,0,1
20252,청림동,편의점,0,1,0,1
20252,청림동,컴퓨터및주변장치판매,1,0,0,0
20252,청림동,미곡판매,1,0,0,0
20252,청림동,육류판매,3,0,0,0
20252,청림동,수산물판매,5,0,0,0
20252,청림동,청과상,2,0,0,0
20252,청림동,반찬가게,5,0,1,0
20252,청림동,일반의류,2,0,0,0
20252,청림동,시계및귀금속,1,0,0,0
20252,청림동,의약품,3,0,0,0
20252,청림동,의료기기,2,0,0,0
20252,청림동,서적,2,0,0,0
20252,청림동,문구,3,0,0,0
20252,청림동,화장품,3,0,0,0
20252,청림동,미용재료,2,0,0,0
20252,청림동,운동/경기용품,1,0,0,0
20252,청림동,자전거 및 기타운송장비,1,0,0,0
20252,청림동,섬유제품,2,0,0,0
20252,청림동,화초,1,0,0,0
20252,청림동,애완동물,1,0,0,0
20252,청림동,가전제품,1,0,0,0
20252,청림동,철물점,1,0,0,0
20252,청림동,인테리어,2,0,0,0
20252,청림동,조명용품,4,0,0,0
20252,청림동,중고차판매,1,0,0,0
20252,청림동,모터사이클및부품,1,0,0,0
20252,청림동,예술품,1,0,0,0
20252,청림동,주유소,1,0,0,0
20252,청림동,전자상거래업,24,0,0,1
20252,성현동,한식음식점,25,4,0,3
20252,성현동,중식음식점,4,0,0,0
20252,성현동,일식음식점,2,0,0,0
20252,성현동,양식음식점,8,0,0,0
20252,성현동,제과점,3,0,0,0
20252,성현동,패스트푸드점,0,1,0,0
20252,성현동,치킨전문점,8,8,1,2
20252,성현동,분식전문점,8,6,1,0
20252,성현동,호프-간이주점,3,0,1,0
20252,성현동,커피-음료,24,0,0,3
20252,성현동,일반교습학원,90,10,1,0
20252,성현동,외국어학원,3,0,1,0
20252,성현동,예술학원,33,1,0,0
20252,성현동,스포츠 강습,11,0,0,0
20252,성현동,일반의원,6,0,0,0
20252,성현동,치과의원,9,0,0,0
20252,성현동,한의원,6,0,0,0
20252,성현동,동물병원,2,0,0,0
20252,성현동,법무사사무소,1,0,0,0
20252,성현동,기타법무서비스,1,0,0,0
20252,성현동,당구장,3,0,0,0
20252,성현동,골프연습장,3,0,0,0
20252,성현동,PC방,1,0,0,1
20252,성현동,기타오락장,1,0,0,0
20252,성현동,복권방,1,0,0,0
20252,성현동,스포츠클럽,6,1,1,0
20252,성현동,자동차수리,6,1,1,0
20252,성현동,자동차미용,4,0,0,0
20252,성현동,모터사이클수리,1,0,0,0
20252,성현동,미용실,25,0,0,3
20252,성현동,피부관리실,7,0,0,0
20252,성현동,세탁소,9,3,0,0
20252,성현동,가전제품수리,6,1,0,0
20252,성현동,부동산중개업,45,0,0,1
20252,성현동,노래방,2,0,0,0
20252,성현동,독서실,9,6,1,0
20252,성현동,녹음실,1,0,0,0
20252,성현동,사진관,5,0,0,0
20252,성현동,통번역서비스,3,0,0,0
20252,성현동,건축물청소,17,1,0,1
20252,성현동,여행사,2,0,1,0
20252,성현동,비디오/서적임대,1,0,0,0
20252,성현동,의류임대,1,0,0,0
20252,성현동,가정용품임대,5,0,0,0
20252,성현동,슈퍼마켓,12,5,1,1
20252,성현동,편의점,3,7,0,0
20252,성현동,컴퓨터및주변장치판매,10,0,0,0
20252,성현동,핸드폰,3,0,0,0
20252,성현동,미곡판매,1,0,0,0
20252,성현동,육류판매,4,0,0,0
20252,성현동,수산물판매,3,0,0,0
20252,성현동,청과상,6,0,0,0
20252,성현동,반찬가게,6,0,0,1
20252,성현동,일반의류,10,0,0,0
20252,성현동,한복점,1,0,0,0
20252,성현동,신발,1,0,0,0
20252,성현동,가방,0,0,0,1
20252,성현동,안경,1,0,0,0
20252,성현동,시계및귀금속,1,0,0,0
20252,성현동,의약품,8,1,0,0
20252,성현동,의료기기,2,0,0,0
20252,성현동,서적,10,1,0,1
20252,성현동,문구,2,0,0,1
20252,성현동,화장품,5,0,0,1
20252,성현동,미용재료,2,0,0,0
20252,성현동,운동/경기용품,1,0,1,0
20252,성현동,자전거 및 기타운송장비,1,0,0,0
20252,성현동,완구,1,0,0,0
20252,성현동,섬유제품,3,0,0,0
20252,성현동,화초,8,0,0,0
20252,성현동,애완동물,1,0,0,0
20252,성현동,가전제품,1,0,0,0
20252,성현동,철물점,6,0,0,0
20252,성현동,악기,1,0,0,0
20252,성현동,인테리어,3,0,0,0
20252,성현동,조명용품,5,0,0,0
20252,성현동,자동차부품,3,0,0,0
20252,성현동,모터사이클및부품,2,0,0,0
20252,성현동,재생용품 판매점,2,0,0,0
20252,성현동,예술품,1,0,0,0
20252,성현동,전자상거래업,30,0,0,2
20252,행운동,한식음식점,115,17,6,6
20252,행운동,중식음식점,10,1,2,0
20252,행운동,일식음식점,15,0,1,5
20252,행운동,양식음식점,18,5,3,1
20252,행운동,제과점,12,3,0,1
20252,행운동,패스트푸드점,10,14,2,0
20252,행운동,치킨전문점,6,10,0,0
20252,행운동,분식전문점,26,8,2,3
20252,행운동,호프-간이주점,34,1,0,1
20252,행운동,커피-음료,48,12,4,2
20252,행운동,일반교습학원,44,7,0,1
20252,행운동,외국어학원,2,0,0,0
20252,행운동,예술학원,31,2,0,4
20252,행운동,컴퓨터학원,4,0,0,0
20252,행운동,스포츠 강습,25,1,0,0
20252,행운동,일반의원,31,0,0,1
20252,행운동,치과의원,14,0,1,0
20252,행운동,한의원,13,0,0,0
20252,행운동,동물병원,2,0,0,0
20252,행운동,변호사사무소,3,0,0,0
20252,행운동,변리사사무소,1,0,0,0
20252,행운동,법무사사무소,6,0,0,0
20252,행운동,기타법무서비스,4,0,0,0
20252,행운동,세무사사무소,12,0,0,0
20252,행운동,당구장,5,0,0,0
20252,행운동,골프연습장,2,0,0,0
20252,행운동,PC방,5,0,0,0
20252,행운동,기타오락장,3,0,0,0
20252,행운동,복권방,3,0,0,0
20252,행운동,통신기기수리,2,0,0,0
20252,행운동,스포츠클럽,17,3,2,4
20252,행운동,자동차수리,4,0,0,0
20252,행운동,자동차미용,3,0,0,0
20252,행운동,모터사이클수리,6,0,0,0
20252,행운동,미용실,73,11,3,1
20252,행운동,네일숍,15,0,0,1
20252,행운동,피부관리실,36,0,2,2
20252,행운동,세탁소,29,2,0,0
20252,행운동,가전제품수리,8,0,0,0
20252,행운동,부동산중개업,108,0,0,2
20252,행운동,여관,5,0,0,0
20252,행운동,게스트하우스,4,0,0,0
20252,행운동,노래방,10,0,0,1
20252,행운동,독서실,11,1,0,0
20252,행운동,DVD방,1,0,1,0
20252,행운동,녹음실,2,0,0,0
20252,행운동,사진관,16,0,0,0
20252,행운동,통번역서비스,5,0,0,1
20252,행운동,건축물청소,13,0,0,0
20252,행운동,여행사,3,0,0,1
20252,행운동,비디오/서적임대,1,0,0,0
20252,행운동,가정용품임대,2,0,0,0
20252,행운동,슈퍼마켓,16,13,0,1
20252,행운동,편의점,4,13,0,1
20252,행운동,컴퓨터및주변장치판매,10,0,0,0
20252,행운동,핸드폰,18,0,0,0
20252,행운동,미곡판매,6,0,0,0
20252,행운동,육류판매,9,0,0,0
20252,행운동,수산물판매,7,1,0,0
20252,행운동,청과상,14,0,0,2
20252,행운동,반찬가게,13,0,1,2
20252,행운동,일반의류,43,0,0,2
20252,행운동,유아의류,5,0,1,0
20252,행운동,신발,3,0,0,0
20252,행운동,가방,3,0,0,0
20252,행운동,안경,4,2,0,0
20252,행운동,시계및귀금속,6,0,0,0
20252,행운동,의약품,15,7,1,0
20252,행운동,의료기기,12,1,0,0
20252,행운동,서적,7,1,1,1
20252,행운동,문구,5,1,0,0
20252,행운동,화장품,20,1,1,1
20252,행운동,미용재료,1,0,0,0
20252,행운동,운동/경기용품,5,0,0,0
20252,행운동,완구,2,0,0,0
20252,행운동,섬유제품,4,0,0,0
20252,행운동,화초,16,0,1,0
20252,행운동,애완동물,3,0,0,0
20252,행운동,가구,5,0,0,0
20252,행운동,가전제품,2,0,0,0
20252,행운동,철물점,8,0,0,0
20252,행운동,악기,3,0,0,0
20252,행운동,인테리어,7,0,2,0
20252,행운동,조명용품,9,0,0,0
20252,행운동,중고차판매,1,0,0,0
20252,행운동,자동차부품,4,0,0,0
20252,행운동,모터사이클및부품,3,0,0,0
20252,행운동,재생용품 판매점,3,0,0,0
20252,행운동,예술품,1,0,1,0
20252,행운동,주유소,1,0,0,0
20252,행운동,전자상거래업,52,0,0,2
20252,낙성대동,한식음식점,186,32,10,10
20252,낙성대동,중식음식점,33,3,0,0
20252,낙성대동,일식음식점,48,8,4,3
20252,낙성대동,양식음식점,57,10,3,5
20252,낙성대동,제과점,19,5,2,2
20252,낙성대동,패스트푸드점,19,10,2,0
20252,낙성대동,치킨전문점,3,7,2,3
20252,낙성대동,분식전문점,28,8,1,6
20252,낙성대동,호프-간이주점,80,11,2,5
20252,낙성대동,커피-음료,73,16,2,1
20252,낙성대동,일반교습학원,32,1,1,0
20252,낙성대동,외국어학원,2,0,0,0
20252,낙성대동,예술학원,10,0,0,1
20252,낙성대동,컴퓨터학원,1,0,0,1
20252,낙성대동,스포츠 강습,21,0,1,0
20252,낙성대동,일반의원,31,0,0,0
20252,낙성대동,치과의원,17,0,0,0
20252,낙성대동,한의원,7,0,0,0
20252,낙성대동,동물병원,3,0,0,0
20252,낙성대동,변호사사무소,5,0,0,0
20252,낙성대동,변리사사무소,1,0,0,0
20252,낙성대동,법무사사무소,9,0,1,0
20252,낙성대동,세무사사무소,8,0,0,0
20252,낙성대동,당구장,10,0,0,0
20252,낙성대동,골프연습장,5,0,0,0
20252,낙성대동,PC방,4,1,0,0
20252,낙성대동,기타오락장,4,2,0,0
20252,낙성대동,복권방,1,0,0,0
20252,낙성대동,스포츠클럽,8,1,1,1
20252,낙성대동,자동차수리,8,0,0,0
20252,낙성대동,자동차미용,1,1,0,0
20252,낙성대동,미용실,50,8,3,2
20252,낙성대동,네일숍,15,0,0,0
20252,낙성대동,피부관리실,23,0,2,0
20252,낙성대동,세탁소,10,2,1,0
20252,낙성대동,가전제품수리,3,0,0,0
20252,낙성대동,부동산중개업,67,1,1,0
20252,낙성대동,여관,8,0,0,1
20252,낙성대동,게스트하우스,3,0,0,0
20252,낙성대동,고시원,1,0,0,0
20252,낙성대동,노래방,21,1,1,0
20252,낙성대동,독서실,10,1,1,0
20252,낙성대동,DVD방,4,0,1,0
20252,낙성대동,녹음실,1,0,0,0
20252,낙성대동,사진관,15,2,0,0
20252,낙성대동,통번역서비스,4,0,0,0
20252,낙성대동,건축물청소,2,0,0,0
20252,낙성대동,여행사,4,0,0,0
20252,낙성대동,비디오/서적임대,2,0,0,0
20252,낙성대동,가정용품임대,2,0,0,0
20252,낙성대동,슈퍼마켓,14,10,1,0
20252,낙성대동,편의점,3,23,1,2
20252,낙성대동,컴퓨터및주변장치판매,8,0,0,0
20252,낙성대동,핸드폰,9,0,0,0
20252,낙성대동,주류도매,4,0,0,0
20252,낙성대동,미곡판매,1,0,0,0
20252,낙성대동,육류판매,4,0,0,0
20252,낙성대동,수산물판매,3,0,0,0
20252,낙성대동,청과상,2,0,0,0
20252,낙성대동,반찬가게,12,1,0,0
20252,낙성대동,일반의류,13,1,0,0
20252,낙성대동,유아의류,1,0,0,0
20252,낙성대동,신발,4,0,0,0
20252,낙성대동,가방,3,0,0,0
20252,낙성대동,안경,3,3,0,0
20252,낙성대동,시계및귀금속,1,2,0,0
